"","drg","stateProvider","num_charges","mean_charge"
"2034","293","MD",42,6476.74327335714
"2035","293","ME",16,11773.0342501875
"2036","293","MI",75,11579.7282305333
"2037","293","MN",37,13267.645130973
"2038","293","MO",60,14414.5959043167
"2039","293","MS",48,14726.3329931458
"2040","293","MT",7,10224.7157301429
"2041","293","NC",74,11824.6644554595
"2042","293","ND",6,7790.68695233333
"2043","293","NE",17,15310.1919156471
"2044","293","NH",13,13416.5124807692
"2045","293","NJ",63,36893.4868304762
"2046","293","NM",17,15379.6930532941
"2047","293","NV",18,25542.92276
"2048","293","NY",144,15171.7568362222
"2049","293","OH",106,13495.545918434
"2050","293","OK",44,13247.7067109091
"2051","293","OR",22,13148.9405349091
"2052","293","PA",127,18586.0860759921
"2053","293","RI",9,14510.5857763333
"2054","293","SC",44,15999.6115518182
"2055","293","SD",9,13245.1467555556
"2056","293","TN",67,13526.0645397015
"2057","293","TX",193,20292.7532890207
"2058","293","UT",9,12370.8700117778
"2059","293","VA",66,13565.7234689697
"2060","293","VT",4,10188.30541925
"2061","293","WA",40,16141.7767379
"2062","293","WI",48,12327.9778824792
"2063","293","WV",27,8955.27525877778
"2064","293","WY",6,13256.8240633333
"2065","300","AK",1,43500.25
"2066","300","AL",30,21408.8754519
"2067","300","AR",16,17594.255951375
"2068","300","AZ",24,26648.6676925
"2069","300","CA",107,46808.2456105607
"2070","300","CO",13,26323.8499423077
"2071","300","CT",18,19801.8975243889
"2072","300","DC",6,24581.8837166667
"2073","300","DE",4,19172.517805
"2074","300","FL",124,29579.4844580645
"2075","300","GA",43,20135.7735951163
"2076","300","HI",1,26397.06667
"2077","300","IA",14,15373.8733311429
"2078","300","ID",3,16597.010102
"2079","300","IL",87,23617.8734616437
"2080","300","IN",40,18061.4475955
"2081","300","KS",14,20392.1270157143
"2082","300","KY",27,15871.7297562963
"2083","300","LA",27,21286.485300963
"2084","300","MA",36,13218.72132
"2085","300","MD",40,9293.073019175
"2086","300","ME",5,14901.976072
"2087","300","MI",57,15747.1698363509
"2088","300","MN",19,18991.3407915789
"2089","300","MO",35,20387.8539555429
"2090","300","MS",21,18441.2517739524
"2091","300","MT",2,11028.2848465
"2092","300","NC",48,16346.7663641667
"2093","300","ND",4,9953.83901575
"2094","300","NE",11,17090.7491
"2095","300","NH",6,15193.09854
"2096","300","NJ",58,48291.1193613793
"2097","300","NM",6,18698.2078116667
"2098","300","NV",13,39134.8148838462
"2099","300","NY",90,25393.3395947444
"2100","300","OH",74,17239.9413555946
"2101","300","OK",19,21566.3006640526
"2102","300","OR",8,18236.634025
"2103","300","PA",82,25524.4590769024
"2104","300","RI",7,19582.0787185714
"2105","300","SC",26,22527.8161588462
"2106","300","SD",4,18329.1076375
"2107","300","TN",32,17405.4270282813
"2108","300","TX",112,26082.8211250893
"2109","300","UT",5,13806.714768
"2110","300","VA",41,17870.2574236585
"2111","300","VT",1,14511.87097
"2112","300","WA",25,22578.96131296
"2113","300","WI",17,17159.2752441176
"2114","300","WV",18,12886.1497603889
"2115","300","WY",2,22339.142855
"2116","301","AL",24,15845.3871555417
"2117","301","AR",14,11277.1391026429
"2118","301","AZ",15,18550.4968233333
"2119","301","CA",32,30300.7347721875
"2120","301","CO",6,21263.970945
"2121","301","CT",8,15653.468978375
"2122","301","DC",3,16861.2581033333
"2123","301","DE",4,13643.2120975
"2124","301","FL",88,19709.8047508295
"2125","301","GA",31,12465.134134
"2126","301","IA",5,12814.0454954
"2127","301","IL",56,15259.5344231607
"2128","301","IN",22,13689.9377768182
"2129","301","KS",6,16405.5081216667
"2130","301","KY",17,10413.6654478824
"2131","301","LA",22,14647.8677935
"2132","301","MA",14,12606.9330377143
"2133","301","MD",22,7375.23127681818
"2134","301","ME",2,9245.1428575
"2135","301","MI",44,11076.5052029773
"2136","301","MN",4,18888.7963925
"2137","301","MO",23,14337.292838087
"2138","301","MS",11,13056.1595403636
"2139","301","NC",24,12124.412314
"2140","301","NE",5,18395.47891
"2141","301","NJ",40,37221.854731
"2142","301","NM",3,15926.4368666667
"2143","301","NV",11,24063.0870272727
"2144","301","NY",50,20278.75412014
"2145","301","OH",46,13256.1759818478
"2146","301","OK",11,14622.5023858182
"2147","301","OR",2,13271.785715
"2148","301","PA",49,19785.3867841837
"2149","301","RI",2,18363.818325
"2150","301","SC",23,14746.4907122609
"2151","301","SD",2,14082.23445
"2152","301","TN",21,12008.3886532381
"2153","301","TX",74,18801.3717785946
"2154","301","UT",1,9558.769231
"2155","301","VA",22,14673.3707636818
"2156","301","WA",4,20060.7807
"2157","301","WI",3,14021.6531993333
"2158","301","WV",10,8672.5108809
"2159","301","WY",1,12866.07692
"2160","303","AK",1,22398.41667
"2161","303","AL",22,14267.3039928636
"2162","303","AR",12,13063.1763443333
"2163","303","AZ",12,15580.615319
"2164","303","CA",89,29526.9929058427
"2165","303","CO",3,14289.3422433333
"2166","303","CT",18,13323.6371081111
"2167","303","DC",3,16806.8668233333
"2168","303","DE",4,11473.058271
"2169","303","FL",105,21039.5684048476
"2170","303","GA",30,13667.5776919
"2171","303","HI",3,14596.11111
"2172","303","IA",12,10600.4045178333
"2173","303","IL",51,16803.0956341765
"2174","303","IN",33,12936.9765653636
"2175","303","KS",6,17588.2077833333
"2176","303","KY",41,11890.7902332927
"2177","303","LA",16,12905.68903675
"2178","303","MA",40,9831.724728475
"2179","303","MD",35,6133.82347722857
"2180","303","ME",11,10592.4326750909
"2181","303","MI",49,11787.9514628776
"2182","303","MN",23,12744.0047682174
"2183","303","MO",31,13919.0185380645
"2184","303","MS",20,17080.5222007
"2185","303","NC",49,11386.3495344082
"2186","303","ND",2,8135.8076925
"2187","303","NE",3,13645.01562
"2188","303","NH",6,13914.5843116667
"2189","303","NJ",55,32371.7831298182
"2190","303","NM",8,16623.47094875
"2191","303","NV",5,32960.588146
"2192","303","NY",97,14452.5239221753
"2193","303","OH",51,13524.8321541961
"2194","303","OK",25,12520.43895216
"2195","303","OR",6,10858.174655
"2196","303","PA",61,19707.2625008689
"2197","303","RI",2,19073.609975
"2198","303","SC",24,14724.8958548333
"2199","303","SD",4,12401.69470575
"2200","303","TN",24,13198.5260849583
"2201","303","TX",75,21502.9920809333
"2202","303","UT",1,12695.76923
"2203","303","VA",38,13478.7976673158
"2204","303","WA",15,14224.9925337333
"2205","303","WI",11,12623.1682681818
"2206","303","WV",16,9064.3948255625
"2207","303","WY",1,13818.23077
"2208","305","AL",21,16173.8603842381
"2209","305","AR",13,11109.9790944615
"2210","305","AZ",23,20719.4832913043
"2211","305","CA",49,30073.7530976327
"2212","305","CO",4,16097.3291125
"2213","305","CT",11,16303.8191902727
"2214","305","DC",4,15641.6193775
"2215","305","DE",3,12049.1063633333
"2216","305","FL",105,20838.3732349714
"2217","305","GA",32,15894.3460565625
"2218","305","HI",1,10817.35714
"2219","305","IA",9,12759.6036065556
"2220","305","ID",1,13900.72727
"2221","305","IL",68,16405.2458379853
"2222","305","IN",27,13091.3878765185
"2223","305","KS",5,20690.902688
"2224","305","KY",32,13070.3527347188
"2225","305","LA",22,13887.7411161818
"2226","305","MA",28,10533.4273659286
"2227","305","MD",36,5930.46269080556
"2228","305","ME",1,10967
"2229","305","MI",41,12116.7280849268
"2230","305","MN",9,16508.3984188889
"2231","305","MO",29,15742.3171522759
"2232","305","MS",15,16850.3643324667
"2233","305","NC",42,12813.4926969048
"2234","305","ND",1,9131.3125
"2235","305","NE",3,12790.8070716667
"2236","305","NH",5,15014.59975
"2237","305","NJ",50,33277.7154378
"2238","305","NM",4,15519.4512825
"2239","305","NV",13,33367.6330238462
"2240","305","NY",79,15569.7371723924
"2241","305","OH",54,14168.6688317222
"2242","305","OK",16,13725.897588875
"2243","305","OR",1,9625.909091
"2244","305","PA",45,22320.5303243778
"2245","305","RI",1,19141.59259
"2246","305","SC",26,16596.6599726923
"2247","305","SD",3,12105.73897
"2248","305","TN",33,13293.2420974848
"2249","305","TX",105,20904.6197161524
"2250","305","VA",27,13491.0816321852
"2251","305","WA",13,18070.2505897692
"2252","305","WI",9,14524.4747533333
"2253","305","WV",9,8964.33401277778
"2254","305","WY",1,14144.05556
"2255","308","AK",1,30533.68421
"2256","308","AL",36,29738.9747326111
"2257","308","AR",21,23697.1325061905
"2258","308","AZ",34,34061.4003670588
"2259","308","CA",150,58626.6014606667
"2260","308","CO",21,37284.8942428571
"2261","308","CT",28,29038.0230342857
"2262","308","DC",5,38847.349368
"2263","308","DE",4,22969.04851
"2264","308","FL",117,40184.5884620513
"2265","308","GA",48,28558.6767008125
"2266","308","HI",5,28089.09762
"2267","308","IA",23,19740.3143213043
"2268","308","ID",8,22235.707765
"2269","308","IL",95,31409.1401003158
"2270","308","IN",52,22907.4568175
"2271","308","KS",20,25431.6541995
"2272","308","KY",33,24115.4320324242
"2273","308","LA",32,33080.993116875
"2274","308","MA",46,17793.6015725217
"2275","308","MD",36,12911.4340028611
"2276","308","ME",10,18053.950919
"2277","308","MI",65,21782.2143393077
"2278","308","MN",24,25791.411235
"2279","308","MO",47,26133.87092
"2280","308","MS",19,27602.8182189474
"2281","308","MT",8,19028.8886825
"2282","308","NC",67,21364.423071791
"2283","308","ND",6,14863.49281
"2284","308","NE",15,28134.4753673333
"2285","308","NH",12,21151.06634
"2286","308","NJ",58,66393.7053874138
"2287","308","NM",11,29128.9396072727
"2288","308","NV",13,63543.8437830769
"2289","308","NY",105,30356.7463109429
"2290","308","OH",85,25015.5011653294
"2291","308","OK",27,26542.5947525926
"2292","308","OR",16,24711.77979
"2293","308","PA",99,35561.8852401313
"2294","308","RI",10,23283.223176
"2295","308","SC",30,33487.1799156667
"2296","308","SD",7,20682.7021071429
"2297","308","TN",37,27126.9876183784
"2298","308","TX",134,39056.9136185672
"2299","308","UT",7,21372.55141
"2300","308","VA",53,25029.1905020755
"2301","308","VT",3,17727.05798
"2302","308","WA",38,28420.3693615789
"2303","308","WI",36,21903.1993963889
"2304","308","WV",21,17430.1916780952
"2305","308","WY",2,35914.47863
"2306","309","AK",5,21560.588164
"2307","309","AL",51,18172.0670231961
"2308","309","AR",27,15144.2273963704
"2309","309","AZ",46,23331.5056054348
"2310","309","CA",199,38366.3712005528
"2311","309","CO",33,22979.4845330303
"2312","309","CT",29,19246.658423
"2313","309","DC",6,25234.355725
"2314","309","DE",5,16372.406068
"2315","309","FL",151,26936.7896367815
"2316","309","GA",66,18835.6765033485
"2317","309","HI",6,20908.7959566667
"2318","309","IA",25,13886.2441934
"2319","309","ID",8,14437.884743625
"2320","309","IL",106,21278.1656264623
"2321","309","IN",63,15545.8325789048
"2322","309","KS",26,17991.0114585385
"2323","309","KY",49,15685.306307102
"2324","309","LA",46,19222.3369643261
"2325","309","MA",54,11580.9990819815
"2326","309","MD",42,7913.17766042857
"2327","309","ME",18,12645.2963275
"2328","309","MI",74,14314.6267458784
"2329","309","MN",34,15387.1639348235
"2330","309","MO",57,18654.7054478421
"2331","309","MS",26,19100.6310835769
"2332","309","MT",7,11704.7587892857
"2333","309","NC",74,14354.9066805541
"2334","309","ND",6,9376.390869
"2335","309","NE",19,17303.7468781053
"2336","309","NH",13,15623.3035907692
"2337","309","NJ",61,48897.9993059016
"2338","309","NM",13,20080.7054523077
"2339","309","NV",18,33983.3742983333
"2340","309","NY",138,19384.1400710797
"2341","309","OH",112,16491.5116345804
"2342","309","OK",36,16493.1824190278
"2343","309","OR",22,15580.0491390909
"2344","309","PA",121,22826.8423705785
"2345","309","RI",10,16837.38783
"2346","309","SC",39,21027.6703014359
"2347","309","SD",7,14991.13328
"2348","309","TN",54,17526.9756342963
"2349","309","TX",169,25150.5577459763
"2350","309","UT",7,13813.0108642857
"2351","309","VA",63,16319.6003450317
"2352","309","VT",4,12941.755925
"2353","309","WA",42,18759.8922814286
"2354","309","WI",47,15203.0669794043
"2355","309","WV",25,11612.0368554
"2356","309","WY",4,16528.0966275
"2357","310","AK",5,18490.331614
"2358","310","AL",57,12326.9428229123
"2359","310","AR",31,10446.5365102581
"2360","310","AZ",43,16691.6744290698
"2361","310","CA",175,28549.4904624
"2362","310","CO",25,16243.68293256
"2363","310","CT",27,13432.3781724074
"2364","310","DC",6,15532.7880633333
"2365","310","DE",5,11355.1860512
"2366","310","FL",149,18935.8675966174
"2367","310","GA",68,12783.3921262206
"2368","310","HI",10,14592.710339
"2369","310","IA",30,9712.5309676
"2370","310","ID",7,9264.05044885714
"2371","310","IL",114,15136.3776677193
"2372","310","IN",65,11228.2737830923
"2373","310","KS",28,12811.2268975
"2374","310","KY",52,10739.1679475769
"2375","310","LA",54,11976.6101948333
"2376","310","MA",55,8586.30976269091
"2377","310","MD",40,5624.212635925
"2378","310","ME",18,10153.8099004444
"2379","310","MI",73,10462.1007720411
"2380","310","MN",37,11104.7885828108
"2381","310","MO",59,12855.7383454915
"2382","310","MS",34,12750.6169536176
"2383","310","MT",7,8768.28001114286
"2384","310","NC",78,10790.5614162692
"2385","310","ND",6,6736.92052166667
"2386","310","NE",19,12258.3723476842
"2387","310","NH",13,11932.5907916154
"2388","310","NJ",62,33041.7245751613
"2389","310","NM",17,13429.5617472941
"2390","310","NV",17,23772.5252594118
"2391","310","NY",141,13012.9116491489
"2392","310","OH",110,12251.5097948545
"2393","310","OK",38,10900.9140100789
"2394","310","OR",22,11280.8566022273
"2395","310","PA",124,16288.6212610242
"2396","310","RI",10,12326.2219912
"2397","310","SC",42,14056.8364636667
"2398","310","SD",8,10556.070625375
"2399","310","TN",51,12336.3143996078
"2400","310","TX",178,17811.6941984888
"2401","310","UT",7,9054.84124842857
"2402","310","VA",64,11877.6526002344
"2403","310","VT",4,8567.842807
"2404","310","WA",40,13397.704847175
"2405","310","WI",44,11299.4013948864
"2406","310","WV",29,8377.7821762069
"2407","310","WY",5,13412.986387
"2408","312","AK",2,24065.753915
"2409","312","AL",54,15981.5538738704
"2410","312","AR",25,15892.4698856
"2411","312","AZ",38,23737.2006731579
"2412","312","CA",189,36558.9779521693
"2413","312","CO",27,22826.7228568889
"2414","312","CT",29,16344.8503335862
"2415","312","DC",7,18479.56385
"2416","312","DE",5,14393.882704
"2417","312","FL",154,25853.7430955584
"2418","312","GA",69,17948.3288649275
"2419","312","HI",9,18903.26445
"2420","312","IA",26,13506.4168381538
"2421","312","ID",8,11958.34839125
"2422","312","IL",114,19172.658317114
"2423","312","IN",60,15007.8045861667
"2424","312","KS",20,19204.46232495
"2425","312","KY",52,13990.0150798462
"2426","312","LA",38,17682.8812948684
"2427","312","MA",55,10510.3006289455
"2428","312","MD",42,6781.36023990476
"2429","312","ME",14,11925.030816
"2430","312","MI",75,12477.2954932133
"2431","312","MN",34,13222.9596568235
"2432","312","MO",50,17830.9979485
"2433","312","MS",31,18531.4121817742
"2434","312","MT",6,10222.5370856667
"2435","312","NC",67,14984.5650503881
"2436","312","ND",5,9923.6526742
"2437","312","NE",16,16679.485341875
"2438","312","NH",11,14904.3586572727
"2439","312","NJ",63,40569.280318254
"2440","312","NM",11,19016.0196663636
"2441","312","NV",18,31600.4832766667
"2442","312","NY",143,15702.0994163217
"2443","312","OH",106,15467.4223311981
"2444","312","OK",33,15544.6971342727
"2445","312","OR",18,13753.1135006667
"2446","312","PA",123,20428.3070547073
"2447","312","RI",10,15720.188375
"2448","312","SC",38,19270.0750602632
"2449","312","SD",5,14017.0936282
"2450","312","TN",56,17156.1578486964
"2451","312","TX",150,25451.67160308
"2452","312","UT",8,14104.17810625
"2453","312","VA",65,15403.7754119538
"2454","312","VT",5,10436.3547834
"2455","312","WA",39,17607.6814313846
"2456","312","WI",37,14741.9773721081
"2457","312","WV",25,10298.64413852
"2458","312","WY",3,16134.5129866667
"2459","313","AK",4,18753.738469
"2460","313","AL",52,14284.1983401346
"2461","313","AR",30,12330.3517581333
"2462","313","AZ",40,20320.087437125
"2463","313","CA",201,29005.8636095871
"2464","313","CO",26,18739.7067856923
"2465","313","CT",24,14044.28571575
"2466","313","DC",7,16031.4680371429
"2467","313","DE",5,12956.713168
"2468","313","FL",144,21928.1626485
"2469","313","GA",69,16009.6571469565
"2470","313","HI",5,14643.108886
"2471","313","IA",24,11117.619911
"2472","313","ID",7,11347.2620731429
"2473","313","IL",107,17093.8518293551
"2474","313","IN",55,13049.0633156
"2475","313","KS",21,16959.6871278095
"2476","313","KY",52,12101.5637881538
"2477","313","LA",44,14508.9113798409
"2478","313","MA",52,9130.75643603846
"2479","313","MD",44,5651.4756675
"2480","313","ME",13,9876.48316138461
"2481","313","MI",67,11249.2597789552
"2482","313","MN",30,12625.1634231
"2483","313","MO",50,15355.23685528
"2484","313","MS",35,16805.4143380571
"2485","313","MT",4,10180.82365325
"2486","313","NC",70,12313.4329711
"2487","313","ND",4,8323.09133
"2488","313","NE",15,15252.2754395333
"2489","313","NH",10,14327.782786
"2490","313","NJ",61,33183.0767577049
"2491","313","NM",14,15544.0860363571
"2492","313","NV",18,27782.2273788889
"2493","313","NY",137,12015.2271878759
"2494","313","OH",98,13483.9419880204
"2495","313","OK",36,12015.5872899167
"2496","313","OR",19,11203.9797887895
"2497","313","PA",99,19517.7980517475
"2498","313","RI",7,15850.0818128571
"2499","313","SC",37,16165.9772242432
"2500","313","SD",5,12893.668156
"2501","313","TN",58,14976.8984318621
"2502","313","TX",164,20412.7870265
"2503","313","UT",8,10995.936259
"2504","313","VA",62,13752.5447210806
"2505","313","VT",2,10927.7254885
"2506","313","WA",34,15266.4985661471
"2507","313","WI",32,13110.7350358125
"2508","313","WV",23,9664.37928026087
"2509","313","WY",5,12355.90716
"2510","314","AK",1,76820.4
"2511","314","AL",26,43472.4197603846
